dataset,product,version,date,url,rootfs_path,notes
benign,m3,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/m3/32949/rootfs,planned (no download)
benign,m3,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/XM.v6.1.12.33003.190523.1323.bin,targets/benign/m3/33003/rootfs,planned (no download)
benign,m3,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/m3/31939/rootfs,planned (no download)
benign,m3,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/XM.v6.0.7.31601.170908.1247.bin,targets/benign/m3/31601/rootfs,planned (no download)
benign,m3,31612__3,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/m3/31612__3/rootfs,planned (no download)
benign,m365,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/m365/32949/rootfs,planned (no download)
benign,m365,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/XM.v6.1.8.32774.180921.1533.bin,targets/benign/m365/32774/rootfs,planned (no download)
benign,m365,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-cpu400.30572.170328.1107.bin,targets/benign/m365/30572/rootfs,planned (no download)
benign,m365,31296,2017-09-07,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/XM.v6.0.6.31296.170704.2058.bin,targets/benign/m365/31296/rootfs,planned (no download)
benign,m365,31612,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/m365/31612/rootfs,planned (no download)
benign,m365,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/m365/31939/rootfs,planned (no download)
benign,m365,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/XM.v6.1.4.32113.180112.0932.bin,targets/benign/m365/32113/rootfs,planned (no download)
benign,m365,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3.30600.170329.1831.bin,targets/benign/m365/31626/rootfs,planned (no download)
benign,m365,31612__2,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/m365/31612__2/rootfs,planned (no download)
benign,m365,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/XM.v6.1.1.31776.171010.0940.bin,targets/benign/m365/31776/rootfs,planned (no download)
benign,m365,31612__3,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign-cpu400.31612.170908.1458.bin,targets/benign/m365/31612__3/rootfs,planned (no download)
benign,m365,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3-sign.31626.170908.1602.bin,targets/benign/m365/31626__2/rootfs,planned (no download)
benign,m365,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.9/XM.v6.1.9.32918.190108.1752.bin,targets/benign/m365/32918/rootfs,planned (no download)
benign,m365,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/XM.v6.1.12.33003.190523.1323.bin,targets/benign/m365/33003/rootfs,planned (no download)
benign,m5,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/m5/31939/rootfs,planned (no download)
benign,m5,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/m5/32113/rootfs,planned (no download)
benign,m5,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/m5/31612/rootfs,planned (no download)
benign,m5,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/m5/31741/rootfs,planned (no download)
benign,m5,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/m5/31612__2/rootfs,planned (no download)
benign,m5,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/XM.v6.1.1.31776.171010.0940.bin,targets/benign/m5/31776/rootfs,planned (no download)
benign,m5,31612__3,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/m5/31612__3/rootfs,planned (no download)
benign,m5,31612__4,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign-cpu400.31612.170908.1458.bin,targets/benign/m5/31612__4/rootfs,planned (no download)
benign,m5,31626,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3-sign.31626.170908.1602.bin,targets/benign/m5/31626/rootfs,planned (no download)
benign,m5,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/m5/31626__2/rootfs,planned (no download)
benign,m5,31296,2017-09-07,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/XM.v6.0.6.31296.170704.2058.bin,targets/benign/m5/31296/rootfs,planned (no download)
benign,m5,31296__2,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/m5/31296__2/rootfs,planned (no download)
benign,m5,31939__2,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/m5/31939__2/rootfs,planned (no download)
benign,m5,32113__2,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/XM.v6.1.4.32113.180112.0932.bin,targets/benign/m5/32113__2/rootfs,planned (no download)
benign,m5,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/XM.v6.0.7.31601.170908.1247.bin,targets/benign/m5/31601/rootfs,planned (no download)
benign,m5,31626__3,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/m5/31626__3/rootfs,planned (no download)
benign,m5,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/m5/31825/rootfs,planned (no download)
benign,m5,31601__2,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/m5/31601__2/rootfs,planned (no download)
benign,m5,31612__5,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/m5/31612__5/rootfs,planned (no download)
benign,m5,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-cpu400.30572.170328.1107.bin,targets/benign/m5/30572/rootfs,planned (no download)
benign,m5,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/XM.v6.1.8.32774.180921.1533.bin,targets/benign/m5/32774/rootfs,planned (no download)
benign,m5,32774__2,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/m5/32774__2/rootfs,planned (no download)
benign,m5,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/m5/32949/rootfs,planned (no download)
benign,m5,32949__2,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/m5/32949__2/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31296/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31939/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32113/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31825/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31601/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/6.1.1.31776/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31612/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31741/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31612__2/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626__2/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32774/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32918/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32949/rootfs,planned (no download)
benign,nanobeam-m2-18-dbi400mm-nbem2400,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/33003/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31825/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31296/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31939/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/32113/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31626/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31601/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/6.1.1.31776/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31612/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31741/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31612__2/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/31626__2/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/32774/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/32918/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/32949/rootfs,planned (no download)
benign,nanobeam-m5-16-dbi-nbem516,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/nanobeam-m5-16-dbi-nbem516/33003/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31939/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31626/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31601/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/6.1.1.31776/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31612/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31741/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/32774/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31296/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/32113/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31825/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31612__2/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/31626__2/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/32918/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/32949/rootfs,planned (no download)
benign,nanobeam-m5-19-dbi-nbem519,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/nanobeam-m5-19-dbi-nbem519/33003/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31741/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31296/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31939/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/32113/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31626/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31825/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31601/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/6.1.1.31776/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31612/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31612__2/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/31626__2/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/32774/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/32918/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/32949/rootfs,planned (no download)
benign,nanobeam-m5-22-dbi300mm-nbem5300,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/nanobeam-m5-22-dbi300mm-nbem5300/33003/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/32949/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/33003/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/32774/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/32918/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31626,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31626/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31612,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31612/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31296/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31939/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/32113/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31626__2,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31626__2/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31825/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/31601/rootfs,planned (no download)
benign,nanobeam-m5-25-dbi400mm-nbem5400,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/nanobeam-m5-25-dbi400mm-nbem5400/6.1.1.31776/rootfs,planned (no download)
